"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","scientificName","kingdom","phylum","order","family","genus","genericName","specificEpithet","taxonRank","dateIdentified","coordinateUncertaintyInMeters","year","month","day","eventDate","modified","lastInterpreted","references","license","geodeticDatum","class","countryCode","country","rightsHolder","identifier","informationWithheld","verbatimEventDate","datasetName","verbatimLocality","gbifID","collectionCode","occurrenceID","taxonID","catalogNumber","recordedBy","http://unknown.org/occurrenceDetails","institutionCode","rights","eventTime","occurrenceRemarks","http://unknown.org/http_//rs.gbif.org/terms/1.0/Multimedia","identificationID","recordNumber","occurrenceStatus","identificationRemarks","infraspecificEpithet","locality","individualCount","elevation","stateProvince","http://unknown.org/combinationAuthors","http://unknown.org/verbatimScientificName","verbatimLabel","canonicalName","http://unknown.org/combinationYear","typeStatus","municipality","elevationAccuracy","depth","depthAccuracy","waterBody","type","ownerInstitutionCode","samplingProtocol","datasetID","nameAccordingTo","identifiedBy","georeferenceSources","created","associatedSequences","higherClassification","establishmentMeans","continent","higherGeography","institutionID","nomenclaturalCode","georeferenceVerificationStatus","language","vernacularName","http://unknown.org/http_//rs.tdwg.org/dwc/terms/ResourceRelationship","accessRights","behavior"
"724","Draco dussumieri","1147065857","13.5087","75.0959","","7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1","e2e717bf-551a-4917-bdc9-4fa0f342c530","list()","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2018-03-08T05:30:13.845+0000","2018-03-08T05:30:18.941+0000","17","MACHINE_OBSERVATION","5226166","1","44","358","715","9199","2466605","Draco dussumieri Dum<U+00E9>ril & Bibron, 1837","Animalia","Chordata","Squamata","Agamidae","Draco","Draco","dussumieri","SPECIES",NA,"NA","2008","NA","NA","2008-01-01T00:00:00.000+0000","2015-11-04T00:00:00.000+0000","2018-07-07T12:52:44.927+0000","http://macaulaylibrary.org/video/470423","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Reptilia","IN","India",NA,"2955e56f-121f-4363-9118-b89041e3f6f2",NA,"2008",NA,"India | Karnataka | Agumbe, Western Ghats","1147065857","ML","2955e56f-121f-4363-9118-b89041e3f6f2",NA,"470423","Sandesh Kadur",NA,"CLO","http://creativecommons.org/publicdomain/zero/1.0",NA,NA,NA,NA,NA,"present",NA,NA,"Agumbe, Western Ghats","NA","NA","Karnataka",NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA",NA,"MovingImage",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATIVE","ASIA","| India | Karnataka |  |  |  |  |","urn:lsid:biocol.org:col:34939","ICZN","requires verification","en",NA,"[ {
  ""http://rs.tdwg.org/dwc/terms/relationshipOfResource"" : ""sameAs"",
  ""http://rs.tdwg.org/dwc/terms/relatedResourceID"" : ""urn:catalog:CUML:Sound/Film:470423""
} ]","http://vertnet.org/resources/norms.html","rest"
"725","Ophiophagus hannah","1147133714","13.5087","75.0959","","7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1","e2e717bf-551a-4917-bdc9-4fa0f342c530","list()","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2018-03-08T05:30:39.054+0000","2018-03-08T05:30:56.232+0000","17","MACHINE_OBSERVATION","2469850","1","44","358","715","9455","2469849","Ophiophagus hannah (Cantor, 1836)","Animalia","Chordata","Squamata","Elapidae","Ophiophagus","Ophiophagus","hannah","SPECIES",NA,"NA","2008","NA","NA","2008-01-01T00:00:00.000+0000","2015-11-04T00:00:00.000+0000","2018-07-07T12:54:44.676+0000","http://macaulaylibrary.org/video/470400","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Reptilia","IN","India",NA,"7857180c-35cc-4f7c-b8be-bbb0dc2078ef",NA,"2008",NA,"India | Karnataka | Agumbe, Western Ghats","1147133714","ML","7857180c-35cc-4f7c-b8be-bbb0dc2078ef",NA,"470400","Sandesh Kadur",NA,"CLO","http://creativecommons.org/publicdomain/zero/1.0",NA,NA,NA,NA,NA,"present",NA,NA,"Agumbe, Western Ghats","NA","NA","Karnataka",NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA",NA,"MovingImage",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATIVE","ASIA","| India | Karnataka |  |  |  |  |","urn:lsid:biocol.org:col:34939","ICZN","requires verification","en","King Cobra","[ {
  ""http://rs.tdwg.org/dwc/terms/relationshipOfResource"" : ""sameAs"",
  ""http://rs.tdwg.org/dwc/terms/relatedResourceID"" : ""urn:catalog:CUML:Sound/Film:470400""
} ]","http://vertnet.org/resources/norms.html",NA
"726","Ophiophagus hannah","1147107011","13.5087","75.0959","","7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1","e2e717bf-551a-4917-bdc9-4fa0f342c530","list()","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2018-03-08T05:30:30.015+0000","2018-03-08T05:30:41.650+0000","17","MACHINE_OBSERVATION","2469850","1","44","358","715","9455","2469849","Ophiophagus hannah (Cantor, 1836)","Animalia","Chordata","Squamata","Elapidae","Ophiophagus","Ophiophagus","hannah","SPECIES",NA,"NA","2008","NA","NA","2008-01-01T00:00:00.000+0000","2015-11-04T00:00:00.000+0000","2018-07-07T12:54:44.678+0000","http://macaulaylibrary.org/video/470958","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Reptilia","IN","India",NA,"593bee39-c030-4056-8db7-7acff4d3429e",NA,"2008",NA,"India | Karnataka | Agumbe, Western Ghats","1147107011","ML","593bee39-c030-4056-8db7-7acff4d3429e",NA,"470958","Sandesh Kadur",NA,"CLO","http://creativecommons.org/publicdomain/zero/1.0",NA,NA,NA,NA,NA,"present",NA,NA,"Agumbe, Western Ghats","NA","NA","Karnataka",NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA",NA,"MovingImage",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATIVE","ASIA","| India | Karnataka |  |  |  |  |","urn:lsid:biocol.org:col:34939","ICZN","requires verification","en","King Cobra","[ {
  ""http://rs.tdwg.org/dwc/terms/relationshipOfResource"" : ""sameAs"",
  ""http://rs.tdwg.org/dwc/terms/relatedResourceID"" : ""urn:catalog:CUML:Sound/Film:470958""
} ]","http://vertnet.org/resources/norms.html","slither; swim; stick out tongue"
"727","Ophiophagus hannah","1147033233","13.5087","75.0959","","7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1","e2e717bf-551a-4917-bdc9-4fa0f342c530","list()","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2018-03-08T05:29:58.711+0000","2018-03-08T05:29:59.016+0000","17","MACHINE_OBSERVATION","2469850","1","44","358","715","9455","2469849","Ophiophagus hannah (Cantor, 1836)","Animalia","Chordata","Squamata","Elapidae","Ophiophagus","Ophiophagus","hannah","SPECIES",NA,"NA","2008","NA","NA","2008-01-01T00:00:00.000+0000","2015-11-04T00:00:00.000+0000","2018-07-07T12:54:44.568+0000","http://macaulaylibrary.org/video/470335","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Reptilia","IN","India",NA,"039a570f-045c-43d8-9a5a-1ce8b025f359",NA,"2008",NA,"India | Karnataka | Agumbe, Western Ghats","1147033233","ML","039a570f-045c-43d8-9a5a-1ce8b025f359",NA,"470335","Sandesh Kadur",NA,"CLO","http://creativecommons.org/publicdomain/zero/1.0",NA,NA,NA,NA,NA,"present",NA,NA,"Agumbe, Western Ghats","NA","NA","Karnataka",NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA",NA,"MovingImage",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATIVE","ASIA","| India | Karnataka |  |  |  |  |","urn:lsid:biocol.org:col:34939","ICZN","requires verification","en","King Cobra","[ {
  ""http://rs.tdwg.org/dwc/terms/relationshipOfResource"" : ""sameAs"",
  ""http://rs.tdwg.org/dwc/terms/relatedResourceID"" : ""urn:catalog:CUML:Sound/Film:470335""
} ]","http://vertnet.org/resources/norms.html",NA
"728","Calotes rouxii","1147171595","13.5087","75.0959","","7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1","e2e717bf-551a-4917-bdc9-4fa0f342c530","list()","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2018-03-08T05:30:52.307+0000","2018-03-08T05:31:14.669+0000","17","MACHINE_OBSERVATION","2465894","1","44","358","715","9199","2466496","Calotes rouxii Dum<U+00E9>ril & Bibron, 1837","Animalia","Chordata","Squamata","Agamidae","Calotes","Calotes","rouxii","SPECIES",NA,"NA","2008","NA","NA","2008-01-01T00:00:00.000+0000","2015-11-04T00:00:00.000+0000","2018-07-07T12:51:49.388+0000","http://macaulaylibrary.org/video/470556","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Reptilia","IN","India",NA,"a46281b6-14d0-4c45-bccc-f28686d5141c",NA,"2008",NA,"India | Karnataka | Agumbe, Western Ghats","1147171595","ML","a46281b6-14d0-4c45-bccc-f28686d5141c",NA,"470556","Sandesh Kadur",NA,"CLO","http://creativecommons.org/publicdomain/zero/1.0",NA,NA,NA,NA,NA,"present",NA,NA,"Agumbe, Western Ghats","NA","NA","Karnataka",NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA",NA,"MovingImage",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATIVE","ASIA","| India | Karnataka |  |  |  |  |","urn:lsid:biocol.org:col:34939","ICZN","requires verification","en",NA,"[ {
  ""http://rs.tdwg.org/dwc/terms/relationshipOfResource"" : ""sameAs"",
  ""http://rs.tdwg.org/dwc/terms/relatedResourceID"" : ""urn:catalog:CUML:Sound/Film:470556""
} ]","http://vertnet.org/resources/norms.html","rest"
"729","Ophiophagus hannah","1147116237","13.5087","75.0959","","7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1","e2e717bf-551a-4917-bdc9-4fa0f342c530","list()","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2018-03-08T05:30:33.135+0000","2018-03-08T05:30:47.209+0000","17","MACHINE_OBSERVATION","2469850","1","44","358","715","9455","2469849","Ophiophagus hannah (Cantor, 1836)","Animalia","Chordata","Squamata","Elapidae","Ophiophagus","Ophiophagus","hannah","SPECIES",NA,"NA","2008","NA","NA","2008-01-01T00:00:00.000+0000","2015-11-04T00:00:00.000+0000","2018-07-07T12:54:44.687+0000","http://macaulaylibrary.org/video/470849","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Reptilia","IN","India",NA,"640c9bda-bc89-4bc6-869b-cd5965b752b5",NA,"2008",NA,"India | Karnataka | Agumbe, Western Ghats","1147116237","ML","640c9bda-bc89-4bc6-869b-cd5965b752b5",NA,"470849","Sandesh Kadur",NA,"CLO","http://creativecommons.org/publicdomain/zero/1.0",NA,NA,NA,NA,NA,"present",NA,NA,"Agumbe, Western Ghats","NA","NA","Karnataka",NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA",NA,"MovingImage",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATIVE","ASIA","| India | Karnataka |  |  |  |  |","urn:lsid:biocol.org:col:34939","ICZN","requires verification","en","King Cobra","[ {
  ""http://rs.tdwg.org/dwc/terms/relationshipOfResource"" : ""sameAs"",
  ""http://rs.tdwg.org/dwc/terms/relatedResourceID"" : ""urn:catalog:CUML:Sound/Film:470849""
} ]","http://vertnet.org/resources/norms.html","slither"
"730","Ophiophagus hannah","1147057537","13.5087","75.0959","","7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1","e2e717bf-551a-4917-bdc9-4fa0f342c530","list()","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2018-03-08T05:30:10.340+0000","2018-03-08T05:30:14.772+0000","17","MACHINE_OBSERVATION","2469850","1","44","358","715","9455","2469849","Ophiophagus hannah (Cantor, 1836)","Animalia","Chordata","Squamata","Elapidae","Ophiophagus","Ophiophagus","hannah","SPECIES",NA,"NA","2008","NA","NA","2008-01-01T00:00:00.000+0000","2015-11-04T00:00:00.000+0000","2018-07-07T12:54:44.648+0000","http://macaulaylibrary.org/video/470892","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Reptilia","IN","India",NA,"1fa50c60-1166-4f2a-9190-6894be4df9b5",NA,"2008",NA,"India | Karnataka | Agumbe, Western Ghats","1147057537","ML","1fa50c60-1166-4f2a-9190-6894be4df9b5",NA,"470892","Sandesh Kadur",NA,"CLO","http://creativecommons.org/publicdomain/zero/1.0",NA,NA,NA,NA,NA,"present",NA,NA,"Agumbe, Western Ghats","NA","NA","Karnataka",NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA",NA,"MovingImage",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATIVE","ASIA","| India | Karnataka |  |  |  |  |","urn:lsid:biocol.org:col:34939","ICZN","requires verification","en","King Cobra","[ {
  ""http://rs.tdwg.org/dwc/terms/relationshipOfResource"" : ""sameAs"",
  ""http://rs.tdwg.org/dwc/terms/relatedResourceID"" : ""urn:catalog:CUML:Sound/Film:470892""
} ]","http://vertnet.org/resources/norms.html","slither; stick out tongue"
"731","Ophiophagus hannah","1147190997","13.5087","75.0959","","7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1","e2e717bf-551a-4917-bdc9-4fa0f342c530","list()","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2018-03-08T05:30:58.326+0000","2018-03-08T05:31:23.263+0000","17","MACHINE_OBSERVATION","2469850","1","44","358","715","9455","2469849","Ophiophagus hannah (Cantor, 1836)","Animalia","Chordata","Squamata","Elapidae","Ophiophagus","Ophiophagus","hannah","SPECIES",NA,"NA","2008","NA","NA","2008-01-01T00:00:00.000+0000","2015-11-04T00:00:00.000+0000","2018-07-07T12:54:44.768+0000","http://macaulaylibrary.org/video/470939","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Reptilia","IN","India",NA,"bab652b2-dbd7-45f5-b05a-ef00fa304438",NA,"2008",NA,"India | Karnataka | Agumbe, Western Ghats","1147190997","ML","bab652b2-dbd7-45f5-b05a-ef00fa304438",NA,"470939","Sandesh Kadur",NA,"CLO","http://creativecommons.org/publicdomain/zero/1.0",NA,NA,NA,NA,NA,"present",NA,NA,"Agumbe, Western Ghats","NA","NA","Karnataka",NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA",NA,"MovingImage",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATIVE","ASIA","| India | Karnataka |  |  |  |  |","urn:lsid:biocol.org:col:34939","ICZN","requires verification","en","King Cobra","[ {
  ""http://rs.tdwg.org/dwc/terms/relationshipOfResource"" : ""sameAs"",
  ""http://rs.tdwg.org/dwc/terms/relatedResourceID"" : ""urn:catalog:CUML:Sound/Film:470939""
} ]","http://vertnet.org/resources/norms.html","swim"
"732","Ophiophagus hannah","1147227078","13.5087","75.0959","","7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1","e2e717bf-551a-4917-bdc9-4fa0f342c530","list()","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2018-03-08T05:31:09.676+0000","2018-03-08T05:31:37.129+0000","17","MACHINE_OBSERVATION","2469850","1","44","358","715","9455","2469849","Ophiophagus hannah (Cantor, 1836)","Animalia","Chordata","Squamata","Elapidae","Ophiophagus","Ophiophagus","hannah","SPECIES",NA,"NA","2008","NA","NA","2008-01-01T00:00:00.000+0000","2015-11-04T00:00:00.000+0000","2018-07-07T12:54:44.727+0000","http://macaulaylibrary.org/video/470906","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Reptilia","IN","India",NA,"e4e8b738-79b8-445e-ab64-7737edaf7898",NA,"2008",NA,"India | Karnataka | Agumbe, Western Ghats","1147227078","ML","e4e8b738-79b8-445e-ab64-7737edaf7898",NA,"470906","Sandesh Kadur",NA,"CLO","http://creativecommons.org/publicdomain/zero/1.0",NA,NA,NA,NA,NA,"present",NA,NA,"Agumbe, Western Ghats","NA","NA","Karnataka",NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA",NA,"MovingImage",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATIVE","ASIA","| India | Karnataka |  |  |  |  |","urn:lsid:biocol.org:col:34939","ICZN","requires verification","en","King Cobra","[ {
  ""http://rs.tdwg.org/dwc/terms/relationshipOfResource"" : ""sameAs"",
  ""http://rs.tdwg.org/dwc/terms/relatedResourceID"" : ""urn:catalog:CUML:Sound/Film:470906""
} ]","http://vertnet.org/resources/norms.html","slither"
"733","Calotes rouxii","1147149623","13.5087","75.0959","","7f6dd0f7-9ed4-49c0-bb71-b2a9c7fed9f1","e2e717bf-551a-4917-bdc9-4fa0f342c530","list()","a957a663-2f17-415f-b1c8-5cf6398df8ed","US","DWC_ARCHIVE","2018-03-08T05:30:44.594+0000","2018-03-08T05:31:04.197+0000","17","MACHINE_OBSERVATION","2465894","1","44","358","715","9199","2466496","Calotes rouxii Dum<U+00E9>ril & Bibron, 1837","Animalia","Chordata","Squamata","Agamidae","Calotes","Calotes","rouxii","SPECIES",NA,"NA","2008","NA","NA","2008-01-01T00:00:00.000+0000","2015-11-04T00:00:00.000+0000","2018-07-07T12:51:49.352+0000","http://macaulaylibrary.org/video/470437","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","Reptilia","IN","India",NA,"8abd0090-ce93-41bc-ba6d-045f3165c00c",NA,"2008",NA,"India | Karnataka | Agumbe, Western Ghats","1147149623","ML","8abd0090-ce93-41bc-ba6d-045f3165c00c",NA,"470437","Sandesh Kadur",NA,"CLO","http://creativecommons.org/publicdomain/zero/1.0",NA,NA,NA,NA,NA,"present",NA,NA,"Agumbe, Western Ghats","NA","NA","Karnataka",NA,NA,NA,NA,NA,NA,NA,"NA","NA","NA",NA,"MovingImage",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NATIVE","ASIA","| India | Karnataka |  |  |  |  |","urn:lsid:biocol.org:col:34939","ICZN","requires verification","en",NA,"[ {
  ""http://rs.tdwg.org/dwc/terms/relationshipOfResource"" : ""sameAs"",
  ""http://rs.tdwg.org/dwc/terms/relatedResourceID"" : ""urn:catalog:CUML:Sound/Film:470437""
} ]","http://vertnet.org/resources/norms.html","perform visual display; rest"
